,Open,High,Low,Close,Volume
2017-06-16,2424.14,2433.95,2418.53,2432.46,2056413023
2017-06-17,2431.24,2433.15,2422.88,2433.15,3474905593
2017-06-20,2442.55,2453.82,2441.79,2453.46,1881642580
2017-06-21,2450.66,2450.66,2436.6,2437.03,1981272777
2017-06-22,2439.31,2442.23,2430.74,2435.61,2194972916
2017-06-23,2437.4,2441.62,2433.27,2434.5,1975028145
2017-06-24,2434.65,2441.4,2431.11,2438.3,2954290817
2017-06-27,2443.32,2450.42,2437.03,2439.07,1807411392
2017-06-28,2436.34,2440.15,2419.38,2419.38,2029472171
2017-06-29,2428.7,2442.97,2428.02,2440.69,1978838398
2017-06-30,2442.38,2442.73,2405.7,2419.7,2437153407
2017-07-01,2429.2,2432.71,2421.65,2423.41,2068473232
2017-07-04,2431.39,2439.17,2428.69,2429.01,1196618815
2017-07-06,2430.78,2434.9,2422.05,2432.54,2001771783
2017-07-07,2423.44,2424.28,2407.7,2409.75,2021300572
2017-07-08,2413.52,2426.92,2413.52,2425.18,1668167766
2017-07-11,2424.51,2432.0,2422.27,2427.43,1767990685
2017-07-12,2427.35,2429.3,2412.79,2425.53,1732498090
2017-07-13,2435.75,2445.76,2435.75,2443.25,1856436041
2017-07-14,2444.99,2449.32,2441.69,2447.83,1845640421
2017-07-15,2449.16,2463.54,2446.69,2459.27,1667639471
2017-07-18,2459.5,2462.82,2457.16,2459.14,1655943312
2017-07-19,2455.88,2460.92,2450.34,2460.61,1750952401
2017-07-20,2463.85,2473.83,2463.85,2473.83,1849694295
2017-07-21,2475.56,2477.62,2468.43,2473.45,1993809051
2017-07-22,2467.4,2472.54,2465.06,2472.54,1946504700
2017-07-25,2472.04,2473.1,2466.32,2469.91,1943950654
2017-07-26,2477.88,2481.24,2474.91,2477.13,2373901996
2017-07-27,2479.97,2481.69,2474.94,2477.83,2261843215
2017-07-28,2482.76,2484.04,2459.93,2475.42,2677231030
2017-07-29,2469.12,2473.53,2464.66,2472.1,2043353625
2017-08-01,0.0,0.0,0.0,2470.3,2189633778
2017-08-02,2477.1,2478.51,2471.14,2476.35,2076284140
2017-08-03,2480.38,2480.38,2466.48,2477.57,2125483668
2017-08-04,2476.03,2476.03,2468.85,2472.16,2039487376
2017-08-05,2476.88,2480.0,2472.08,2476.83,1869113813
2017-08-08,2477.14,2480.95,2475.88,2480.91,1639568452
2017-08-09,2478.35,2490.87,2470.32,2474.92,1826290700
2017-08-10,2465.35,2474.41,2462.08,2474.02,1821056073
2017-08-11,2465.38,2465.38,2437.75,2438.21,2079314829
2017-08-12,2441.04,2448.09,2437.85,2441.32,1659262568
2017-08-15,2454.96,2468.22,2454.96,2465.84,1586223587
2017-08-16,2468.66,2468.9,2461.61,2464.61,1689633539
2017-08-17,2468.63,2474.93,2463.86,2468.11,1686069913
2017-08-18,2462.95,2465.02,2430.01,2430.01,1929351131
2017-08-19,2427.64,2440.27,2420.69,2425.55,1962081325
2017-08-22,2425.5,2430.58,2417.35,2428.37,1635773789
2017-08-23,2433.75,2454.77,2433.67,2452.51,1588713900
2017-08-24,2444.88,2448.91,2441.42,2444.04,1583454204
2017-08-25,2447.91,2450.39,2436.19,2438.97,1678956575
2017-08-26,2444.72,2453.96,2442.22,2443.05,1500901045
2017-08-29,2447.35,2449.12,2439.03,2444.24,1466541776
2017-08-30,2431.94,2449.19,2428.2,2446.3,1503811225
2017-08-31,2446.06,2460.31,2443.77,2457.59,1552245818
2017-09-01,2462.65,2475.01,2462.65,2471.65,2076949466
2017-09-02,2474.42,2480.38,2473.85,2476.55,1581548754
2017-09-06,2470.35,2471.97,2446.55,2457.85,2114362534
2017-09-07,2463.83,2469.64,2459.2,2465.54,2049759055
2017-09-08,2468.06,2468.62,2460.29,2465.1,2097113822
2017-09-09,2462.25,2467.11,2459.4,2461.43,2003871859
2017-09-12,2474.52,2488.95,2474.52,2488.11,1933077168
2017-09-13,2491.94,2496.77,2490.37,2496.48,1937393633
2017-09-14,2493.89,2498.37,2492.14,2498.37,1897322876
2017-09-15,2494.56,2498.43,2491.35,2495.62,1916765069
2017-09-16,2495.67,2500.23,2493.16,2500.23,3038855557
2017-09-19,2502.51,2508.32,2499.92,2503.87,1922720626
2017-09-20,2506.29,2507.84,2503.19,2506.65,1920071498
2017-09-21,2506.84,2508.85,2496.67,2508.24,2066413790
2017-09-22,2507.16,2507.16,2499.0,2500.6,1811929140
2017-09-23,2497.26,2503.47,2496.54,2502.22,1672336528
2017-09-26,2499.39,2502.54,2488.03,2496.66,2033920239
2017-09-27,2501.04,2503.51,2495.12,2496.84,1822049412
2017-09-28,2503.3,2511.75,2495.91,2507.04,2023404999
2017-09-29,2503.41,2510.81,2502.93,2510.06,1782169892
2017-09-30,2509.96,2519.44,2507.99,2519.36,1809911727
2017-10-03,2521.2,2529.23,2520.4,2529.12,1856378178
2017-10-04,2530.34,2535.13,2528.85,2534.58,1737511465
2017-10-05,2533.48,2540.53,2531.8,2537.74,1699097628
2017-10-06,2540.86,2552.51,2540.02,2552.07,1729395633
2017-10-07,2547.44,2549.41,2543.79,2549.33,1642294243
2017-10-10,2551.39,2551.82,2541.6,2544.73,1505566193
2017-10-11,2549.99,2555.23,2544.86,2550.64,1728125186
2017-10-12,2550.62,2555.24,2547.95,2555.24,1817197873
2017-10-13,2552.88,2555.33,2548.31,2550.93,2056842010
2017-10-14,2555.66,2557.65,2552.09,2553.17,1893931188
2017-10-17,2555.57,2559.47,2552.64,2557.64,1736356208
2017-10-18,2557.17,2559.71,2554.69,2559.36,1783193250
2017-10-19,2562.87,2564.11,2559.67,2561.26,1793321507
2017-10-20,2553.39,2562.36,2547.92,2562.1,1896003483
2017-10-21,2567.56,2575.44,2567.56,2575.21,2151131031
2017-10-24,2578.08,2578.29,2564.33,2564.98,2043652245
2017-10-25,2568.66,2572.18,2565.58,2569.13,2163380117
2017-10-26,2566.52,2567.4,2544.0,2557.15,2467911707
2017-10-27,2560.08,2567.07,2559.8,2560.4,2300758801
2017-10-28,2570.26,2582.98,2565.94,2581.07,2620458661
2017-10-31,2577.75,2580.03,2568.25,2572.83,2274922830
2017-11-01,2575.99,2578.29,2572.15,2575.26,2301425471
2017-11-02,2583.21,2588.4,2574.92,2579.36,2210945339
2017-11-03,2579.46,2581.11,2566.17,2579.85,2416738244
2017-11-04,2581.93,2588.42,2576.77,2587.84,2052553436
2017-11-07,2587.47,2593.38,2585.66,2591.13,2116417416
2017-11-08,2592.11,2597.02,2584.35,2590.64,2089736584
2017-11-09,2588.71,2595.47,2585.02,2594.38,2092332809
2017-11-10,2584.0,2586.5,2566.33,2584.62,2233489307
2017-11-11,2580.18,2583.81,2575.57,2582.3,2045161765
2017-11-14,2576.53,2587.66,2574.48,2584.84,2099115488
2017-11-15,2577.75,2579.66,2566.56,2578.87,2207475785
2017-11-16,2569.45,2572.84,2557.45,2564.62,2090801481
2017-11-17,2572.95,2590.09,2572.95,2585.64,2046697246
2017-11-18,2582.94,2583.96,2577.62,2578.85,2088322363
2017-11-21,2579.49,2584.64,2578.24,2582.14,1786156942
2017-11-22,2589.17,2601.19,2589.17,2599.03,1920976946
2017-11-23,2600.31,2600.94,2595.23,2597.08,1596057282
2017-11-25,2600.42,2604.21,2600.42,2602.42,728273120
2017-11-28,2602.66,2606.41,2598.87,2601.42,1728809902
2017-11-29,2605.94,2627.69,2605.44,2627.04,2068827193
2017-11-30,2627.82,2634.89,2620.32,2626.07,2671027931
2017-12-01,2633.93,2657.74,2633.93,2647.58,3122108556
2017-12-02,2645.1,2650.62,2605.52,2642.22,2497628661
2017-12-05,2657.19,2665.19,2639.03,2639.44,2795997614
2017-12-06,2639.78,2648.72,2627.73,2629.57,2274451411
2017-12-07,2626.24,2634.41,2624.75,2629.27,1926061906
2017-12-08,2628.38,2640.99,2626.53,2636.98,1977524079
2017-12-09,2646.21,2651.65,2644.1,2651.5,1843451003
2017-12-12,2652.19,2660.33,2651.47,2659.99,1811178474
2017-12-13,2661.73,2669.72,2659.78,2664.11,2021583257
2017-12-14,2667.59,2671.88,2662.85,2662.85,2001774693
2017-12-15,2665.87,2668.09,2652.01,2652.01,1997408360
2017-12-16,2660.63,2679.63,2659.14,2675.81,3745745599
2017-12-19,2685.92,2694.97,2685.92,2690.16,2173508052
2017-12-20,2692.71,2694.44,2680.74,2681.47,1951683145
2017-12-21,2688.18,2691.01,2676.11,2679.25,1965565010
2017-12-22,2683.02,2692.64,2682.4,2684.57,1948410028
2017-12-23,2684.22,2685.35,2678.13,2683.34,1426879392
2017-12-27,2679.09,2682.74,2677.96,2680.5,1100330515
2017-12-28,2682.1,2685.64,2678.91,2682.62,1187070868
2017-12-29,2686.1,2687.66,2682.69,2687.54,1131233959
2017-12-30,2689.15,2692.12,2673.61,2673.61,1354524997
2018-01-03,2683.73,2695.89,2682.36,2695.81,1892676821
2018-01-04,2697.85,2714.37,2697.77,2713.06,2247360842
2018-01-05,2719.31,2729.29,2719.07,2723.99,2209734660
2018-01-06,2731.33,2743.45,2727.92,2743.15,1998927821
2018-01-09,2742.67,2748.51,2737.6,2747.71,1965531285
2018-01-10,2751.15,2759.14,2747.86,2751.29,2022846957
2018-01-11,2745.55,2750.8,2736.06,2748.23,2091186564
2018-01-12,2752.97,2767.56,2752.78,2767.56,1975974166
2018-01-13,2770.18,2787.85,2769.64,2786.24,2129410147
2018-01-17,2798.96,2807.54,2768.64,2776.42,2600258928
2018-01-18,2784.99,2807.04,2778.38,2802.56,2419144959
2018-01-19,2802.4,2805.83,2792.56,2798.03,2307360399
2018-01-20,2802.6,2810.33,2798.08,2810.3,2440064591
2018-01-23,2809.16,2833.03,2808.12,2832.97,2162473890
2018-01-24,2835.05,2842.24,2830.59,2839.13,2168016076
2018-01-25,2845.42,2852.97,2824.81,2837.54,2447566185
2018-01-26,2846.24,2848.56,2830.94,2839.25,2317282272
2018-01-27,2847.48,2872.87,2846.18,2872.87,2215919470
2018-01-30,2867.23,2870.62,2851.48,2853.53,2175684056
2018-01-31,2832.74,2837.75,2818.27,2822.43,2405602352
2018-02-01,2832.41,2839.26,2813.04,2823.81,2823741643
2018-02-02,2816.45,2835.96,2812.7,2821.98,2466173553
2018-02-03,2808.92,2808.92,2759.97,2762.13,2721617693
2018-02-06,2741.06,2763.39,2638.17,2648.94,3544117631
2018-02-07,2614.78,2701.04,2593.07,2695.14,4024143782
2018-02-08,2690.95,2727.67,2681.33,2681.66,2838299340
2018-02-09,2685.01,2685.27,2580.56,2581.0,3249463483
2018-02-10,2601.78,2638.67,2532.69,2619.55,3731314758
2018-02-13,2636.75,2672.61,2622.45,2656.0,2679600258
2018-02-14,2646.27,2668.84,2637.08,2662.94,2093173107
2018-02-15,2651.21,2702.1,2648.87,2698.63,2420069523
2018-02-16,2713.46,2731.51,2689.82,2731.2,2296146111
2018-02-17,2727.14,2754.42,2725.11,2732.22,2214918724
2018-02-21,2722.99,2737.6,2706.76,2716.26,2135921507
2018-02-22,2720.53,2747.75,2701.29,2701.33,2221587843
2018-02-23,2710.42,2731.26,2697.77,2703.96,2099630393
2018-02-24,2715.8,2747.76,2713.74,2747.3,1869037502
2018-02-27,2757.37,2780.64,2753.78,2779.6,2112406595
2018-02-28,2780.45,2789.15,2744.22,2744.28,2357084280
2018-03-01,2753.78,2761.52,2713.54,2713.83,2606285720
2018-03-02,2715.22,2730.89,2659.65,2677.67,2790764003
2018-03-03,2658.89,2696.25,2647.32,2691.25,2445883838
2018-03-06,2681.06,2728.09,2675.75,2720.94,2341946665
2018-03-07,2730.18,2732.08,2711.26,2728.12,2080635491
2018-03-08,2710.18,2730.6,2701.74,2726.8,2204997482
2018-03-09,2732.75,2740.45,2722.65,2738.97,2047404579
2018-03-10,2752.91,2786.57,2751.54,2786.57,2195651356
2018-03-13,2790.54,2796.98,2779.26,2783.02,2157969175
2018-03-14,2792.31,2801.9,2758.68,2765.31,2353889418
2018-03-15,2774.06,2777.11,2744.38,2749.48,2179975826
2018-03-16,2754.27,2763.03,2741.47,2747.33,1998737404
2018-03-17,2750.57,2761.85,2749.97,2752.01,3459192718
